PROVINCE_CODE,CITY_CODE,DISTRICT_CODE,STANDARD_YEAR_MONTH,WEEKDAY_WEEKEND,GENDER,AGE_GROUP,TIME_SLOT,RESIDENTIAL_POPULATION,WORKING_POPULATION,VISITING_POPULATION
11,11140,11140171,202108,H,F,10,T15,85.05,1.12,35.97
11,11140,11140122,202312,H,F,60,T15,80.23,26.13,68.87
11,11140,11140146,202106,W,M,10,T24,21.21,0.0,4.05
11,11140,11140142,202104,H,M,60,T15,9.27,5.13,30.34
11,11560,11560104,202107,H,M,25,T21,218.17,31.41,540.66
11,11560,11560108,202201,W,F,70,T06,249.85,3.52,94.41
11,11140,11140101,202204,H,M,70,T18,4.8,0.01,14.76
11,11560,11560122,202307,H,M,20,T09,39.23,7.94,15.93
11,11560,11560117,202108,H,F,60,T12,61.43,9.48,30.54
11,11140,11140142,202204,H,F,50,T12,8.39,8.13,66.5
11,11650,11650104,202208,H,F,60,T21,62.1,3.43,18.31
11,11140,11140167,202208,H,F,55,T15,21.84,19.82,118.18
11,11140,11140168,202103,W,M,15,T24,7.27,0.0,5.65
11,11560,11560132,202303,W,M,45,T06,2438.99,459.6,1115.68
11,11140,11140157,202205,W,F,25,T18,2.44,5.87,85.25
11,11650,11650101,202312,W,F,45,T21,3730.38,252.21,715.43
11,11140,11140108,202205,H,M,65,T15,2.31,1.43,10.41
11,11650,11650102,202204,H,M,70,T24,1613.34,0.0,218.96
11,11560,11560122,202103,W,F,70,T15,85.4,0.0,30.01
11,11140,11140119,202303,W,M,70,T09,22.75,0.06,54.07
11,11140,11140139,202301,H,F,40,T12,10.36,3.6,9.61
11,11140,11140156,202301,H,F,60,T21,31.28,1.93,5.42
11,11560,11560106,202109,H,M,10,T18,42.6,0.23,22.64
11,11650,11650101,202312,W,M,65,T06,1707.3,356.58,644.95
11,11140,11140160,202311,W,M,15,T24,19.42,0.0,5.66
11,11140,11140171,202209,W,M,20,T21,76.18,19.6,44.84
11,11140,11140129,202201,H,F,35,T21,13.2,0.58,8.24
11,11140,11140152,202206,W,F,35,T12,10.63,54.24,72.43
11,11140,11140163,202103,H,M,50,T21,98.15,18.29,59.05
11,11140,11140139,202307,W,M,30,T15,8.95,46.75,18.2
11,11560,11560116,202109,W,F,65,T24,87.45,6.19,10.38
11,11560,11560121,202208,H,F,25,T21,257.15,21.18,192.65
11,11140,11140117,202201,W,F,30,T18,21.27,25.41,124.1
11,11560,11560103,202312,W,M,45,T12,107.17,160.23,203.66
11,11140,11140119,202107,H,F,40,T24,9.47,0.5,5.29
11,11560,11560107,202306,H,M,45,T18,141.89,15.92,82.24
11,11560,11560109,202205,H,M,30,T12,306.11,29.03,267.29
11,11560,11560117,202202,W,M,65,T15,43.89,21.95,48.15
11,11140,11140174,202302,H,F,15,T06,34.65,0.0,5.4
11,11560,11560103,202303,H,M,60,T24,149.65,7.31,39.9
11,11650,11650106,202105,W,M,25,T12,513.49,606.97,603.13
11,11140,11140110,202208,W,M,70,T24,16.95,0.0,5.1
11,11560,11560106,202105,W,F,55,T24,57.33,2.96,6.46
11,11140,11140127,202304,W,F,70,T21,147.37,0.0,31.56
11,11560,11560133,202307,H,F,10,T18,1638.52,35.02,544.44
11,11140,11140149,202312,H,M,50,T18,93.79,15.56,100.76
11,11560,11560103,202102,H,M,70,T24,97.05,0.0,18.92
11,11140,11140170,202104,W,F,70,T24,30.97,0.0,29.6
11,11560,11560117,202206,H,M,65,T12,39.47,9.79,45.18
11,11140,11140144,202111,W,M,65,T06,68.02,44.62,81.14
11,11140,11140112,202301,H,M,65,T12,96.14,49.26,110.78
11,11140,11140121,202205,H,F,15,T21,36.52,0.0,19.95
11,11140,11140115,202311,H,F,65,T15,82.75,23.87,94.52
11,11140,11140138,202108,W,F,10,T06,58.63,0.57,10.7
11,11140,11140101,202102,H,F,65,T12,1.91,2.11,6.81
11,11560,11560126,202109,H,M,15,T15,56.62,0.0,35.48
11,11140,11140166,202310,H,F,15,T12,51.81,0.0,100.51
11,11140,11140107,202110,H,M,40,T09,1.57,5.75,13.08
11,11560,11560121,202102,H,F,65,T21,383.62,19.32,33.4
11,11140,11140113,202204,W,F,50,T06,4.59,15.7,15.59
11,11140,11140148,202210,W,F,60,T18,127.3,90.69,218.56
11,11140,11140141,202103,W,M,10,T18,0.69,0.01,0.58
11,11140,11140129,202306,W,M,40,T09,14.38,30.39,41.74
11,11140,11140110,202307,H,M,25,T21,20.54,5.79,33.25
11,11560,11560118,202106,W,F,10,T06,737.87,21.21,165.39
11,11140,11140153,202303,W,F,25,T21,26.98,3.02,19.05
11,11650,11650104,202212,H,F,60,T18,55.53,5.34,26.05
11,11140,11140103,202209,W,M,65,T21,51.55,4.23,26.53
11,11140,11140119,202209,W,F,65,T06,7.15,10.87,7.23
11,11140,11140126,202301,W,M,65,T21,62.62,6.1,17.48
11,11560,11560129,202103,W,M,15,T06,89.88,0.0,51.12
11,11140,11140143,202210,H,F,30,T06,68.42,3.13,24.99
11,11140,11140137,202312,H,M,30,T15,44.02,22.56,78.32
11,11560,11560119,202102,H,M,60,T06,100.43,18.59,42.95
11,11140,11140124,202312,W,F,70,T06,239.79,0.2,75.55
11,11140,11140159,202106,H,F,60,T24,12.56,1.52,4.41
11,11560,11560117,202101,W,M,30,T15,119.27,94.57,116.12
11,11140,11140125,202107,W,F,50,T18,12.19,33.71,38.0
11,11140,11140132,202110,H,F,70,T18,44.25,0.01,15.71
11,11140,11140156,202204,W,F,10,T12,0.48,0.0,2.57
11,11140,11140149,202207,W,M,20,T12,9.77,6.27,99.37
11,11560,11560114,202209,W,M,70,T21,250.73,0.0,43.9
11,11560,11560129,202209,H,M,15,T24,97.54,0.0,15.4
11,11560,11560134,202209,H,F,65,T21,27.5,1.04,5.04
11,11140,11140164,202209,W,F,50,T06,75.79,21.69,31.67
11,11140,11140170,202207,W,F,65,T24,11.33,2.1,12.23
11,11560,11560122,202307,W,M,50,T18,65.43,24.26,49.73
11,11140,11140157,202306,W,F,25,T18,19.52,6.69,97.59
11,11560,11560128,202311,W,F,35,T18,357.87,87.05,157.92
11,11140,11140140,202312,W,F,40,T09,15.0,33.2,14.24
11,11560,11560134,202111,W,M,35,T12,25.58,50.16,52.57
11,11560,11560118,202312,H,M,55,T21,554.19,26.15,120.31
11,11560,11560122,202109,H,M,35,T06,87.47,5.11,19.72
11,11140,11140166,202308,H,F,15,T09,54.51,0.0,63.48
11,11560,11560112,202310,H,F,45,T09,158.44,35.61,76.53
11,11140,11140110,202310,W,M,45,T21,56.12,7.87,34.97
11,11560,11560109,202204,W,F,15,T18,56.48,0.0,37.53
11,11140,11140104,202101,W,M,40,T09,10.24,527.59,227.95
11,11560,11560125,202205,H,F,15,T09,87.77,0.0,42.39
11,11140,11140143,202208,W,M,40,T15,27.53,76.18,55.88
11,11560,11560123,202111,H,F,70,T24,209.21,0.0,29.7
11,11140,11140157,202202,W,F,65,T06,3.3,6.8,4.87
11,11560,11560128,202302,W,F,40,T12,205.83,396.63,176.72
11,11140,11140108,202206,H,M,70,T09,2.73,0.0,12.16
11,11140,11140151,202112,W,F,10,T06,16.92,0.14,18.4
11,11560,11560108,202308,W,F,25,T06,539.84,82.02,202.73
11,11650,11650108,202110,W,M,45,T06,3625.5,2891.33,3895.22
11,11650,11650103,202301,W,F,20,T06,271.87,52.6,56.24
11,11560,11560132,202106,H,F,10,T06,3835.71,59.98,1023.6
11,11140,11140140,202301,W,F,35,T24,11.76,0.73,1.98
11,11140,11140113,202104,W,M,20,T24,7.58,1.46,9.99
11,11140,11140139,202202,W,M,50,T21,14.69,9.47,6.32
11,11140,11140164,202202,W,F,35,T09,41.37,44.75,41.9
11,11650,11650111,202109,H,M,40,T21,151.19,6.1,50.75
11,11560,11560134,202105,H,M,20,T09,22.85,3.9,12.03
11,11140,11140131,202212,H,F,40,T12,40.99,13.65,66.76
11,11140,11140124,202310,H,F,45,T15,131.85,97.05,227.23
11,11140,11140163,202306,W,F,55,T15,128.67,106.53,154.55
11,11140,11140170,202111,W,F,15,T18,10.88,0.0,22.71
11,11140,11140113,202107,H,M,45,T15,5.92,10.65,30.44
11,11140,11140174,202104,W,F,60,T18,52.65,14.38,14.76
11,11140,11140126,202209,W,M,40,T06,37.55,96.75,58.07
11,11650,11650108,202310,H,M,45,T09,5107.93,1214.7,4120.32
11,11140,11140131,202305,W,M,65,T12,32.29,31.7,88.32
11,11560,11560130,202105,H,F,20,T18,19.54,1.68,12.99
11,11560,11560115,202305,H,M,50,T06,367.93,34.49,122.72
11,11140,11140127,202212,H,M,60,T06,126.51,21.6,75.99
11,11140,11140131,202106,W,F,55,T24,5.29,3.32,3.49
11,11560,11560134,202202,H,M,55,T15,23.25,5.86,27.62
11,11560,11560121,202311,W,M,55,T24,525.19,28.18,84.42
11,11560,11560120,202104,H,F,55,T21,51.26,8.09,12.83
11,11650,11650101,202312,W,F,15,T15,1570.9,0.0,1766.78
11,11560,11560120,202101,H,M,55,T09,54.93,44.36,38.29
11,11140,11140116,202105,W,F,10,T18,4.49,0.0,5.81
11,11140,11140155,202106,W,F,15,T18,0.89,0.0,28.14
11,11650,11650103,202109,H,M,50,T12,339.19,60.57,145.82
11,11140,11140105,202110,H,F,50,T24,18.02,1.62,12.21
11,11560,11560117,202309,W,F,20,T12,59.93,38.58,67.74
11,11140,11140171,202302,W,F,25,T09,72.61,240.69,89.14
11,11560,11560125,202102,H,M,10,T24,265.23,0.08,55.38
11,11650,11650102,202301,W,M,60,T06,1615.33,496.29,1202.57
11,11140,11140159,202104,W,F,45,T06,8.57,50.07,27.42
11,11560,11560116,202210,W,M,40,T06,90.05,39.47,194.2
11,11140,11140146,202202,W,M,15,T12,10.99,0.0,9.56
11,11140,11140104,202111,H,M,60,T18,7.34,9.24,55.29
11,11560,11560109,202201,W,F,50,T12,107.61,80.49,184.36
11,11140,11140125,202211,H,F,35,T24,150.94,6.83,70.12
11,11140,11140164,202108,W,F,70,T18,60.84,0.0,18.73
11,11140,11140130,202210,H,F,35,T06,10.01,0.96,10.77
11,11560,11560110,202103,W,F,40,T09,1069.63,5683.4,1675.23
11,11140,11140115,202203,H,F,55,T24,12.11,1.21,6.4
11,11140,11140123,202103,W,M,70,T12,7.71,0.0,29.66
11,11140,11140165,202111,W,F,10,T12,218.95,9.34,110.28
11,11560,11560116,202111,H,F,55,T15,93.42,27.22,103.02
11,11560,11560127,202106,W,F,55,T09,134.23,207.2,134.69
11,11140,11140140,202312,H,M,10,T09,28.77,0.58,25.58
11,11560,11560121,202205,H,M,35,T21,399.69,38.89,184.55
11,11140,11140140,202306,W,F,60,T15,8.8,8.41,8.39
11,11140,11140144,202207,W,M,50,T09,82.75,251.99,290.66
11,11140,11140153,202211,H,M,45,T21,35.9,2.51,14.0
11,11140,11140135,202310,W,F,25,T18,23.83,11.83,34.71
11,11140,11140121,202111,H,F,50,T24,85.91,5.86,22.89
11,11140,11140133,202111,W,M,50,T12,11.72,124.71,75.19
11,11140,11140117,202209,H,M,45,T12,26.56,30.44,66.16
11,11140,11140159,202204,H,M,55,T21,20.06,7.04,14.33
11,11140,11140155,202212,W,F,30,T06,84.85,42.85,73.5
11,11140,11140134,202303,W,M,50,T12,19.77,205.94,106.41
11,11140,11140127,202104,W,M,70,T09,10.98,0.0,189.61
11,11140,11140119,202201,H,M,10,T09,7.38,0.01,9.77
11,11560,11560123,202207,W,M,40,T21,195.49,9.71,50.29
11,11140,11140117,202306,H,F,35,T06,91.86,9.78,29.79
11,11140,11140166,202307,W,M,35,T12,96.19,797.03,422.54
11,11140,11140133,202202,W,F,55,T21,18.81,12.99,3.97
11,11560,11560130,202304,H,F,70,T21,46.46,0.0,6.77
11,11140,11140158,202302,W,M,70,T12,25.28,0.0,130.1
11,11560,11560109,202106,H,M,55,T12,95.21,22.85,82.68
11,11650,11650110,202205,W,F,10,T15,63.84,0.89,21.84
11,11140,11140109,202309,H,F,60,T06,15.93,2.47,4.58
11,11650,11650107,202309,W,F,30,T18,2038.34,915.06,2611.54
11,11560,11560104,202208,H,M,50,T24,154.83,9.23,86.09
11,11140,11140145,202106,W,M,65,T06,8.67,17.47,33.0
11,11140,11140161,202110,W,M,70,T06,10.34,0.0,40.46
11,11140,11140106,202211,H,F,30,T21,4.19,0.86,8.45
11,11560,11560125,202210,W,F,55,T06,142.25,53.03,65.8
11,11560,11560102,202309,W,F,65,T24,79.83,2.6,11.71
11,11140,11140112,202211,W,F,65,T06,83.81,94.46,36.42
11,11560,11560106,202211,W,M,65,T15,44.21,24.34,61.43
11,11140,11140130,202310,W,F,65,T06,18.18,4.18,6.41
11,11140,11140144,202109,H,F,70,T09,200.95,0.0,130.24
11,11140,11140111,202107,W,F,60,T12,10.09,122.84,159.77
11,11560,11560124,202101,W,F,20,T24,193.49,14.87,22.1
11,11140,11140118,202101,H,F,65,T09,40.32,23.59,32.45
11,11140,11140164,202107,W,M,70,T24,46.46,0.0,8.94
11,11140,11140161,202106,W,F,15,T06,1.38,0.0,6.72
11,11140,11140169,202104,W,F,20,T15,4.85,23.02,28.16
11,11140,11140139,202303,H,F,45,T12,9.0,4.2,12.57
11,11140,11140121,202206,H,F,55,T21,103.72,19.41,27.06
11,11650,11650107,202206,H,M,65,T21,1648.82,74.05,519.65
11,11140,11140140,202105,W,M,65,T15,1.25,5.96,6.58
11,11140,11140169,202301,H,M,20,T12,16.38,2.2,21.49
11,11650,11650109,202201,W,M,30,T06,213.67,135.97,217.34
11,11140,11140164,202308,W,F,55,T24,196.59,3.97,24.72
11,11140,11140143,202101,W,M,25,T06,58.87,18.83,25.55
11,11140,11140163,202305,W,M,35,T09,141.2,99.05,165.83
11,11650,11650103,202303,W,M,45,T15,171.55,610.59,163.82
11,11560,11560120,202101,W,F,40,T24,101.65,4.19,7.92
11,11140,11140114,202210,W,F,60,T06,72.18,53.16,94.33
11,11140,11140119,202202,H,F,60,T24,9.25,0.65,1.88
11,11140,11140165,202302,W,M,60,T18,185.94,50.58,103.79
11,11140,11140103,202106,W,M,45,T09,17.79,472.9,330.56
11,11140,11140165,202105,H,F,50,T15,216.91,100.41,144.08
11,11140,11140150,202307,W,F,35,T09,59.12,191.33,144.42
11,11560,11560108,202309,W,F,55,T12,146.17,163.11,125.96
11,11560,11560101,202312,H,M,10,T09,736.51,8.83,282.68
11,11140,11140139,202212,H,M,45,T24,17.31,3.48,4.19
11,11140,11140123,202306,W,M,30,T12,10.66,35.19,27.33
11,11140,11140124,202304,H,F,60,T06,92.64,20.55,42.64
11,11140,11140144,202303,W,M,70,T24,228.81,0.0,35.9
11,11560,11560105,202310,H,F,10,T21,558.83,5.42,179.62
11,11140,11140144,202305,H,F,25,T18,169.39,69.79,350.01
11,11140,11140110,202107,W,F,20,T15,1.8,47.52,55.92
11,11140,11140162,202108,H,M,10,T18,2321.35,19.78,692.69
11,11140,11140160,202105,W,M,40,T06,6.6,60.46,30.86
11,11140,11140119,202109,W,M,50,T09,8.22,135.43,87.45
11,11560,11560134,202310,H,F,70,T21,92.01,0.01,14.31
11,11140,11140153,202109,H,F,65,T24,9.65,0.68,2.42
11,11140,11140145,202210,W,F,25,T21,29.34,8.48,68.7
11,11140,11140125,202302,W,F,25,T15,39.84,280.6,147.9
11,11650,11650104,202201,H,M,50,T18,73.59,3.08,84.75
11,11560,11560123,202307,W,M,60,T06,72.6,32.49,37.48
11,11560,11560129,202308,W,F,20,T06,110.73,31.4,50.35
11,11140,11140172,202211,W,M,50,T15,5.97,34.8,24.26
11,11140,11140141,202103,H,M,55,T18,2.02,3.13,3.87
11,11140,11140123,202305,W,F,70,T18,35.74,0.0,12.38
11,11140,11140117,202204,H,M,40,T21,25.21,8.0,51.51
11,11560,11560115,202308,H,M,15,T21,262.7,0.0,107.02
11,11650,11650111,202306,W,F,25,T21,40.8,3.1,18.7
11,11140,11140138,202310,H,M,10,T15,132.31,1.29,164.6
11,11560,11560114,202102,H,F,30,T09,273.34,42.98,91.03
11,11650,11650104,202311,W,F,10,T12,48.01,0.77,17.93
11,11140,11140114,202107,H,M,45,T18,21.79,25.36,79.22
11,11140,11140113,202104,H,F,45,T06,5.6,2.56,13.67
11,11140,11140156,202201,W,M,60,T09,4.7,48.41,83.81
11,11140,11140133,202104,W,F,35,T09,14.88,69.02,30.8
11,11140,11140161,202201,W,M,40,T09,12.45,131.55,413.88
11,11140,11140122,202204,W,M,30,T18,29.0,73.22,89.29
11,11140,11140108,202111,W,M,55,T09,2.69,81.17,64.48
11,11560,11560111,202303,H,F,15,T12,77.29,0.0,46.69
11,11560,11560119,202105,W,F,65,T21,100.09,7.49,16.62
11,11560,11560125,202201,W,F,15,T15,67.24,0.0,42.16
11,11560,11560133,202206,W,M,55,T15,1288.86,529.75,713.1
11,11140,11140168,202212,H,F,20,T09,33.92,10.13,56.21
11,11140,11140129,202311,W,F,40,T09,17.74,36.37,21.69
11,11140,11140157,202205,W,M,10,T24,1.38,0.0,0.8
11,11560,11560113,202308,H,F,15,T21,232.43,0.0,94.17
11,11140,11140140,202212,W,F,55,T21,14.05,1.05,3.99
11,11140,11140133,202203,W,F,60,T18,20.03,12.84,6.37
11,11140,11140162,202210,W,F,70,T09,2294.53,0.23,2142.03
11,11140,11140110,202301,H,M,20,T12,28.26,3.73,33.04
11,11560,11560112,202101,W,M,50,T24,155.71,13.66,31.19
11,11560,11560121,202108,H,M,45,T06,525.75,44.76,177.65
11,11140,11140121,202207,W,M,20,T15,26.19,31.03,70.94
11,11140,11140174,202101,W,F,40,T24,123.73,3.98,11.8
11,11140,11140172,202301,W,M,30,T21,17.38,3.54,9.25
11,11560,11560118,202210,W,M,10,T09,470.64,18.93,348.64
11,11560,11560120,202301,W,M,50,T09,44.58,111.01,74.91
11,11560,11560126,202311,W,F,70,T06,167.85,0.0,44.59
11,11140,11140173,202109,H,F,40,T24,28.07,1.23,6.66
11,11650,11650111,202208,H,M,65,T18,95.73,4.06,42.07
11,11140,11140101,202102,W,M,55,T18,2.88,38.0,54.38
11,11140,11140118,202112,H,M,45,T09,69.09,53.81,115.16
11,11560,11560127,202302,W,M,10,T18,557.16,0.04,104.35
11,11140,11140158,202302,W,M,55,T18,38.32,87.31,87.19
11,11140,11140144,202108,W,M,70,T09,128.81,0.06,188.77
11,11140,11140110,202207,W,F,70,T21,11.61,0.0,4.38
11,11140,11140167,202107,W,F,10,T15,16.73,0.1,53.56
11,11140,11140158,202211,W,F,15,T06,18.05,0.0,15.2
11,11140,11140139,202112,W,M,10,T24,16.09,0.02,0.57
11,11560,11560121,202206,H,F,25,T09,238.46,77.4,195.73
11,11140,11140125,202208,H,M,10,T06,39.26,1.82,43.54
11,11140,11140133,202106,W,M,30,T18,22.26,26.25,37.53
11,11560,11560131,202110,W,F,65,T21,40.08,1.25,6.75
11,11140,11140120,202110,H,M,10,T18,41.05,0.17,42.95
11,11140,11140171,202103,W,F,45,T12,58.72,261.45,133.95
11,11140,11140149,202205,H,F,60,T12,9.68,16.7,45.92
11,11140,11140171,202102,H,F,70,T12,188.31,0.0,57.08
11,11140,11140126,202307,H,M,40,T12,65.29,39.35,129.15
11,11140,11140121,202311,H,F,10,T21,305.22,2.68,81.3
11,11140,11140122,202201,H,M,35,T18,37.97,7.57,86.53
11,11140,11140161,202304,W,F,65,T24,29.93,2.25,7.12
11,11140,11140161,202107,H,F,65,T21,3.74,0.46,2.13
11,11140,11140102,202206,W,M,45,T12,18.47,488.72,292.8
11,11560,11560113,202304,W,F,45,T18,345.57,132.71,210.75
11,11560,11560108,202209,H,M,50,T21,273.72,13.9,92.38
11,11560,11560128,202206,H,M,60,T15,139.3,29.06,140.65
11,11140,11140144,202109,H,M,15,T18,61.35,0.0,73.81
11,11140,11140155,202204,H,F,30,T24,15.66,3.09,80.67
11,11140,11140143,202311,W,F,10,T24,96.24,0.14,8.18
11,11140,11140150,202203,H,M,60,T18,10.48,8.77,15.3
11,11140,11140126,202209,W,M,60,T15,12.38,32.88,50.01
11,11140,11140134,202107,H,M,10,T18,18.31,0.3,4.65
11,11650,11650102,202104,H,F,30,T09,1554.59,305.65,1006.31
11,11140,11140159,202309,W,F,55,T09,28.89,115.64,37.42
11,11140,11140109,202210,H,F,20,T24,9.71,0.76,11.38
11,11650,11650107,202210,H,F,10,T21,4490.52,66.66,2123.77
11,11650,11650110,202306,H,M,35,T24,89.96,7.86,18.71
11,11140,11140167,202206,W,F,20,T24,44.08,3.37,19.61
11,11140,11140138,202211,H,M,15,T21,56.72,0.0,47.49
11,11140,11140135,202204,W,M,45,T18,5.81,23.55,18.42
11,11140,11140124,202305,W,M,10,T21,135.31,2.19,31.09
11,11140,11140103,202306,W,F,65,T09,69.38,74.46,88.13
11,11140,11140108,202110,H,M,10,T24,0.15,0.0,1.16
11,11560,11560111,202103,W,F,35,T18,164.96,33.7,57.21
11,11140,11140104,202205,W,F,70,T18,26.73,0.0,47.41
11,11140,11140115,202105,H,M,15,T21,0.17,0.0,4.28
11,11140,11140171,202306,W,F,65,T15,96.51,44.4,40.37
11,11140,11140112,202104,H,F,10,T21,75.68,1.1,16.7
11,11140,11140114,202203,H,F,65,T18,15.25,7.6,26.53
11,11560,11560129,202305,W,M,60,T09,65.63,66.22,99.29
11,11140,11140155,202307,W,F,40,T24,233.13,4.05,26.8
11,11650,11650108,202305,W,M,55,T15,2540.26,4325.45,5181.59
11,11560,11560121,202204,W,M,55,T12,158.99,500.33,323.56
11,11650,11650109,202209,H,M,45,T12,144.05,23.78,129.14
11,11560,11560116,202307,W,M,20,T09,120.44,40.17,87.48
11,11560,11560116,202306,W,F,15,T12,47.08,0.0,108.6
11,11140,11140171,202307,H,M,40,T18,112.84,23.03,82.88
11,11560,11560113,202309,W,M,10,T06,684.67,6.33,151.3
11,11560,11560104,202309,W,F,50,T06,334.46,113.67,130.87
11,11560,11560118,202207,W,F,45,T12,335.06,75.69,122.73
11,11560,11560116,202311,W,F,65,T18,132.32,19.86,37.85
11,11140,11140166,202204,H,F,45,T15,22.07,23.82,133.12
11,11560,11560105,202308,H,F,45,T06,645.85,50.66,210.48
11,11140,11140108,202102,W,F,60,T06,0.7,17.32,3.39
11,11560,11560108,202110,H,M,50,T24,224.6,11.84,60.81
11,11140,11140147,202208,W,M,70,T09,26.55,0.0,83.7
11,11140,11140128,202108,W,M,45,T15,9.83,37.31,43.48
11,11650,11650104,202302,H,F,30,T06,47.83,4.07,32.94
11,11650,11650104,202102,W,M,50,T15,33.12,26.34,232.79
11,11560,11560110,202103,W,M,25,T06,843.42,2541.45,1011.15
11,11140,11140140,202209,W,F,60,T06,7.97,4.69,3.7
11,11560,11560125,202303,W,M,10,T21,431.68,0.09,39.55
11,11140,11140131,202105,W,M,50,T24,13.52,3.79,9.29
11,11560,11560101,202306,W,F,60,T06,359.73,59.01,102.55
11,11140,11140133,202302,W,F,45,T06,28.11,27.32,11.73
11,11140,11140106,202112,H,M,20,T21,1.2,0.44,7.54
11,11140,11140120,202107,W,M,30,T06,35.08,68.05,121.35
11,11140,11140125,202301,H,M,25,T09,80.58,31.88,105.73
11,11140,11140117,202104,H,M,70,T18,13.65,0.03,17.37
11,11560,11560104,202203,W,M,65,T15,61.52,79.02,162.1
11,11560,11560117,202310,W,F,65,T09,56.96,24.09,38.58
11,11560,11560112,202103,W,M,65,T21,103.59,11.57,22.22
11,11560,11560104,202204,H,F,45,T21,86.57,19.73,128.92
11,11650,11650104,202108,H,M,70,T12,97.53,0.0,284.51
11,11140,11140162,202208,H,M,25,T09,1459.58,257.13,878.6
11,11140,11140155,202209,W,M,10,T18,46.53,1.14,24.15
11,11560,11560109,202103,H,F,15,T09,85.81,0.0,42.25
11,11140,11140113,202111,H,M,30,T21,7.83,4.82,52.94
11,11560,11560113,202310,W,F,10,T18,625.11,12.3,184.27
11,11560,11560111,202109,W,M,10,T09,217.57,5.95,41.03
11,11650,11650111,202102,H,M,30,T21,171.24,6.79,58.43
11,11140,11140174,202210,W,F,40,T06,59.73,7.35,32.83
11,11650,11650109,202208,W,M,40,T15,114.47,163.3,208.68
11,11140,11140137,202202,H,F,25,T09,16.86,10.65,29.82
11,11140,11140151,202207,W,M,50,T21,39.76,8.35,33.88
11,11140,11140147,202206,H,F,10,T21,21.13,0.5,19.48
11,11140,11140174,202209,W,F,40,T06,72.7,11.3,18.21
11,11140,11140135,202302,H,F,20,T21,15.56,2.24,17.98
11,11560,11560118,202204,H,M,60,T18,533.91,36.31,122.42
11,11560,11560121,202308,W,M,60,T15,216.04,197.72,213.3
11,11140,11140120,202109,W,M,55,T24,49.85,9.44,25.17
11,11140,11140160,202202,H,M,35,T12,6.1,8.29,29.93
11,11560,11560106,202105,H,F,60,T06,63.25,7.8,14.54
11,11140,11140160,202312,H,M,10,T24,35.06,0.7,8.57
11,11140,11140169,202205,H,M,25,T12,12.14,8.07,24.79
11,11140,11140146,202204,H,M,25,T09,16.71,6.92,31.47
11,11140,11140158,202208,H,M,40,T21,23.86,10.74,24.78
11,11140,11140171,202312,W,M,20,T09,80.81,57.58,55.06
11,11560,11560127,202210,H,F,60,T21,169.48,12.17,41.77
11,11140,11140104,202201,W,M,15,T12,8.55,0.0,45.98
11,11560,11560134,202305,W,M,30,T15,38.4,75.18,51.07
11,11560,11560117,202106,W,F,65,T21,72.27,6.78,8.23
11,11140,11140106,202310,H,M,60,T24,7.87,0.56,2.09
11,11140,11140134,202202,W,F,25,T18,10.65,14.18,52.57
11,11560,11560130,202207,H,F,10,T15,46.34,0.01,16.6
11,11140,11140139,202201,H,M,60,T21,21.11,2.12,4.65
11,11140,11140108,202202,H,M,40,T09,3.99,6.66,13.33
11,11560,11560131,202108,H,F,65,T06,34.88,2.14,15.53
11,11560,11560110,202106,W,M,50,T21,1577.53,442.9,996.91
11,11140,11140155,202204,W,F,45,T09,7.87,118.41,67.05
11,11650,11650101,202203,H,M,50,T21,3898.22,230.16,657.51
11,11140,11140110,202205,W,M,65,T06,6.18,16.49,19.52
11,11140,11140154,202108,H,M,40,T06,16.08,14.22,23.26
11,11140,11140116,202303,W,M,15,T12,16.59,0.0,27.02
11,11140,11140103,202103,W,F,15,T18,12.83,0.0,44.99
11,11650,11650109,202310,H,F,35,T09,101.32,6.13,32.19
11,11650,11650108,202203,H,F,45,T15,3970.81,950.51,2430.8
11,11140,11140139,202208,W,F,40,T09,6.81,56.79,17.92
11,11140,11140163,202101,W,F,70,T24,118.58,0.6,20.33
11,11560,11560124,202306,H,M,50,T09,230.63,32.8,133.99
11,11560,11560121,202103,W,M,45,T09,240.47,648.93,531.34
11,11140,11140164,202304,H,F,15,T21,50.19,0.0,16.81
11,11140,11140172,202207,W,F,35,T18,11.27,4.75,11.74
11,11560,11560131,202303,H,M,60,T24,84.62,2.61,27.19
11,11140,11140102,202209,H,M,25,T24,21.85,5.58,23.76
11,11650,11650102,202101,W,M,70,T15,1289.67,55.91,1480.32
11,11140,11140106,202102,H,F,30,T06,1.01,0.68,2.58
